Date,Ticker,Cloture
13/07/2022,CIEI,2592.9
13/07/2022,ORAC,7582.5
13/07/2022,SCCS,4683.3
13/07/2022,SDCI,6927.4
13/07/2022,SLBA,2691.7
13/07/2022,TTLS,2868.0
14/07/2022,CIEI,2617.0
14/07/2022,ORAC,7688.2
14/07/2022,SCCS,4705.2
14/07/2022,SDCI,6922.1
14/07/2022,SLBA,2740.2
14/07/2022,TTLS,2900.9
15/07/2022,CIEI,2585.2
15/07/2022,ORAC,7708.6
15/07/2022,SCCS,4817.9
15/07/2022,SDCI,6973.9
15/07/2022,SLBA,2727.1
15/07/2022,TTLS,2851.7
18/07/2022,CIEI,2571.1
18/07/2022,ORAC,7677.8
18/07/2022,SCCS,4760.0
18/07/2022,SDCI,6900.1
18/07/2022,SLBA,2672.1
18/07/2022,TTLS,2826.6
19/07/2022,CIEI,2626.8
19/07/2022,ORAC,7702.6
19/07/2022,SCCS,4758.2
19/07/2022,SDCI,6958.0
19/07/2022,SLBA,2664.2
19/07/2022,TTLS,2793.3
20/07/2022,CIEI,2723.1
20/07/2022,ORAC,7765.7
20/07/2022,SCCS,4663.7
20/07/2022,SDCI,7023.6
20/07/2022,SLBA,2676.1
20/07/2022,TTLS,2776.9
21/07/2022,CIEI,2782.1
21/07/2022,ORAC,7882.7
21/07/2022,SCCS,4734.5
21/07/2022,SDCI,7135.5
21/07/2022,SLBA,2641.8
21/07/2022,TTLS,2804.6
22/07/2022,CIEI,2799.2
22/07/2022,ORAC,7833.1
22/07/2022,SCCS,4731.3
22/07/2022,SDCI,7141.9
22/07/2022,SLBA,2625.1
22/07/2022,TTLS,2877.4
25/07/2022,CIEI,2765.4
25/07/2022,ORAC,7814.4
25/07/2022,SCCS,4833.1
25/07/2022,SDCI,7183.6
25/07/2022,SLBA,2634.5
25/07/2022,TTLS,2871.2
26/07/2022,CIEI,2732.7
26/07/2022,ORAC,7654.3
26/07/2022,SCCS,4818.1
26/07/2022,SDCI,7138.3
26/07/2022,SLBA,2628.9
26/07/2022,TTLS,2931.8
27/07/2022,CIEI,2800.7
27/07/2022,ORAC,7861.0
27/07/2022,SCCS,4758.7
27/07/2022,SDCI,7217.5
27/07/2022,SLBA,2524.3
27/07/2022,TTLS,2996.3
28/07/2022,CIEI,2813.9
28/07/2022,ORAC,8054.1
28/07/2022,SCCS,4719.5
28/07/2022,SDCI,7288.4
28/07/2022,SLBA,2510.4
28/07/2022,TTLS,2940.8
29/07/2022,CIEI,2753.9
29/07/2022,ORAC,8041.8
29/07/2022,SCCS,4766.2
29/07/2022,SDCI,7386.3
29/07/2022,SLBA,2524.6
29/07/2022,TTLS,2903.9
01/08/2022,CIEI,2818.5
01/08/2022,ORAC,7991.0
01/08/2022,SCCS,4720.0
01/08/2022,SDCI,7356.5
01/08/2022,SLBA,2534.5
01/08/2022,TTLS,2917.8
02/08/2022,CIEI,2842.4
02/08/2022,ORAC,7843.6
02/08/2022,SCCS,4735.8
02/08/2022,SDCI,7253.7
02/08/2022,SLBA,2568.0
02/08/2022,TTLS,2851.6
03/08/2022,CIEI,2898.2
03/08/2022,ORAC,7875.4
03/08/2022,SCCS,4695.6
03/08/2022,SDCI,7252.0
03/08/2022,SLBA,2545.1
03/08/2022,TTLS,2953.4
04/08/2022,CIEI,2915.1
04/08/2022,ORAC,7911.9
04/08/2022,SCCS,4656.3
04/08/2022,SDCI,7238.1
04/08/2022,SLBA,2629.8
04/08/2022,TTLS,2860.0
05/08/2022,CIEI,2819.0
05/08/2022,ORAC,8198.7
05/08/2022,SCCS,4625.9
05/08/2022,SDCI,7178.0
05/08/2022,SLBA,2657.4
05/08/2022,TTLS,2803.0
08/08/2022,CIEI,2786.7
08/08/2022,ORAC,8242.0
08/08/2022,SCCS,4717.5
08/08/2022,SDCI,7233.7
08/08/2022,SLBA,2668.4
08/08/2022,TTLS,2848.2
09/08/2022,CIEI,2779.8
09/08/2022,ORAC,8150.4
09/08/2022,SCCS,4657.4
09/08/2022,SDCI,7319.2
09/08/2022,SLBA,2706.2
09/08/2022,TTLS,2816.1
10/08/2022,CIEI,2771.9
10/08/2022,ORAC,7842.5
10/08/2022,SCCS,4676.4
10/08/2022,SDCI,7357.7
10/08/2022,SLBA,2740.0
10/08/2022,TTLS,2858.0
11/08/2022,CIEI,2834.4
11/08/2022,ORAC,8029.8
11/08/2022,SCCS,4722.7
11/08/2022,SDCI,7459.1
11/08/2022,SLBA,2743.9
11/08/2022,TTLS,2813.4
12/08/2022,CIEI,2804.7
12/08/2022,ORAC,8064.9
12/08/2022,SCCS,4681.3
12/08/2022,SDCI,7498.5
12/08/2022,SLBA,2721.9
12/08/2022,TTLS,2872.8
15/08/2022,CIEI,2799.7
15/08/2022,ORAC,7868.0
15/08/2022,SCCS,4597.4
15/08/2022,SDCI,7415.8
15/08/2022,SLBA,2758.4
15/08/2022,TTLS,2848.9
16/08/2022,CIEI,2796.3
16/08/2022,ORAC,7901.2
16/08/2022,SCCS,4681.6
16/08/2022,SDCI,7368.4
16/08/2022,SLBA,2773.8
16/08/2022,TTLS,2892.1
17/08/2022,CIEI,2791.6
17/08/2022,ORAC,7708.4
17/08/2022,SCCS,4780.5
17/08/2022,SDCI,7341.6
17/08/2022,SLBA,2705.8
17/08/2022,TTLS,2950.4
18/08/2022,CIEI,2747.0
18/08/2022,ORAC,8148.0
18/08/2022,SCCS,4767.1
18/08/2022,SDCI,7405.6
18/08/2022,SLBA,2667.1
18/08/2022,TTLS,2877.4
19/08/2022,CIEI,2695.3
19/08/2022,ORAC,8304.7
19/08/2022,SCCS,4699.1
19/08/2022,SDCI,7490.9
19/08/2022,SLBA,2683.5
19/08/2022,TTLS,2837.8
22/08/2022,CIEI,2589.3
22/08/2022,ORAC,8391.9
22/08/2022,SCCS,4749.4
22/08/2022,SDCI,7507.3
22/08/2022,SLBA,2687.5
22/08/2022,TTLS,2754.7
23/08/2022,CIEI,2601.5
23/08/2022,ORAC,8379.6
23/08/2022,SCCS,4748.1
23/08/2022,SDCI,7601.9
23/08/2022,SLBA,2697.5
23/08/2022,TTLS,2705.8
24/08/2022,CIEI,2592.7
24/08/2022,ORAC,8103.9
24/08/2022,SCCS,4701.9
24/08/2022,SDCI,7532.0
24/08/2022,SLBA,2720.3
24/08/2022,TTLS,2756.4
25/08/2022,CIEI,2599.8
25/08/2022,ORAC,8098.3
25/08/2022,SCCS,4680.8
25/08/2022,SDCI,7526.2
25/08/2022,SLBA,2725.6
25/08/2022,TTLS,2760.9
26/08/2022,CIEI,2557.5
26/08/2022,ORAC,7907.7
26/08/2022,SCCS,4546.7
26/08/2022,SDCI,7664.1
26/08/2022,SLBA,2781.9
26/08/2022,TTLS,2808.9
29/08/2022,CIEI,2556.8
29/08/2022,ORAC,7993.7
29/08/2022,SCCS,4502.8
29/08/2022,SDCI,7708.9
29/08/2022,SLBA,2760.8
29/08/2022,TTLS,2886.8
30/08/2022,CIEI,2518.4
30/08/2022,ORAC,7730.9
30/08/2022,SCCS,4437.6
30/08/2022,SDCI,7809.0
30/08/2022,SLBA,2746.7
30/08/2022,TTLS,2946.8
31/08/2022,CIEI,2479.0
31/08/2022,ORAC,7628.9
31/08/2022,SCCS,4367.8
31/08/2022,SDCI,7638.7
31/08/2022,SLBA,2758.4
31/08/2022,TTLS,2991.6
01/09/2022,CIEI,2490.9
01/09/2022,ORAC,7788.0
01/09/2022,SCCS,4399.3
01/09/2022,SDCI,7491.9
01/09/2022,SLBA,2785.4
01/09/2022,TTLS,2975.1
02/09/2022,CIEI,2514.0
02/09/2022,ORAC,8003.2
02/09/2022,SCCS,4414.3
02/09/2022,SDCI,7419.5
02/09/2022,SLBA,2814.1
02/09/2022,TTLS,2961.0
05/09/2022,CIEI,2535.3
05/09/2022,ORAC,7862.6
05/09/2022,SCCS,4505.5
05/09/2022,SDCI,7512.2
05/09/2022,SLBA,2868.8
05/09/2022,TTLS,2984.6
06/09/2022,CIEI,2532.9
06/09/2022,ORAC,7680.2
06/09/2022,SCCS,4360.2
06/09/2022,SDCI,7661.3
06/09/2022,SLBA,2851.2
06/09/2022,TTLS,3037.8
07/09/2022,CIEI,2517.2
07/09/2022,ORAC,7798.5
07/09/2022,SCCS,4325.9
07/09/2022,SDCI,7609.6
07/09/2022,SLBA,2894.7
07/09/2022,TTLS,3103.8
08/09/2022,CIEI,2569.6
08/09/2022,ORAC,7915.4
08/09/2022,SCCS,4282.6
08/09/2022,SDCI,7525.2
08/09/2022,SLBA,2912.5
08/09/2022,TTLS,3127.4
09/09/2022,CIEI,2617.1
09/09/2022,ORAC,7801.0
09/09/2022,SCCS,4351.9
09/09/2022,SDCI,7439.1
09/09/2022,SLBA,2873.3
09/09/2022,TTLS,3118.1
12/09/2022,CIEI,2591.2
12/09/2022,ORAC,7724.8
12/09/2022,SCCS,4407.1
12/09/2022,SDCI,7364.9
12/09/2022,SLBA,2868.4
12/09/2022,TTLS,3120.8
13/09/2022,CIEI,2547.7
13/09/2022,ORAC,7649.3
13/09/2022,SCCS,4414.2
13/09/2022,SDCI,7417.6
13/09/2022,SLBA,2946.4
13/09/2022,TTLS,3220.9
14/09/2022,CIEI,2561.2
14/09/2022,ORAC,7514.0
14/09/2022,SCCS,4419.8
14/09/2022,SDCI,7394.3
14/09/2022,SLBA,2976.7
14/09/2022,TTLS,3244.5
15/09/2022,CIEI,2572.7
15/09/2022,ORAC,7442.2
15/09/2022,SCCS,4380.2
15/09/2022,SDCI,7563.0
15/09/2022,SLBA,2958.7
15/09/2022,TTLS,3368.5
16/09/2022,CIEI,2536.4
16/09/2022,ORAC,7601.1
16/09/2022,SCCS,4353.5
16/09/2022,SDCI,7632.0
16/09/2022,SLBA,2866.7
16/09/2022,TTLS,3333.0
19/09/2022,CIEI,2623.1
19/09/2022,ORAC,7695.1
19/09/2022,SCCS,4330.7
19/09/2022,SDCI,7574.7
19/09/2022,SLBA,2839.5
19/09/2022,TTLS,3393.1
20/09/2022,CIEI,2539.3
20/09/2022,ORAC,7958.6
20/09/2022,SCCS,4199.2
20/09/2022,SDCI,7600.2
20/09/2022,SLBA,2813.8
20/09/2022,TTLS,3414.1
21/09/2022,CIEI,2506.5
21/09/2022,ORAC,7958.3
21/09/2022,SCCS,4296.1
21/09/2022,SDCI,7590.8
21/09/2022,SLBA,2816.9
21/09/2022,TTLS,3468.7
22/09/2022,CIEI,2514.8
22/09/2022,ORAC,7951.7
22/09/2022,SCCS,4334.9
22/09/2022,SDCI,7666.2
22/09/2022,SLBA,2901.7
22/09/2022,TTLS,3429.8
23/09/2022,CIEI,2551.7
23/09/2022,ORAC,7837.3
23/09/2022,SCCS,4444.7
23/09/2022,SDCI,7752.9
23/09/2022,SLBA,2930.1
23/09/2022,TTLS,3458.6
26/09/2022,CIEI,2479.3
26/09/2022,ORAC,7832.2
26/09/2022,SCCS,4511.7
26/09/2022,SDCI,7725.5
26/09/2022,SLBA,2942.2
26/09/2022,TTLS,3462.6
27/09/2022,CIEI,2462.2
27/09/2022,ORAC,7678.1
27/09/2022,SCCS,4539.3
27/09/2022,SDCI,7811.6
27/09/2022,SLBA,2906.7
27/09/2022,TTLS,3453.3
28/09/2022,CIEI,2514.8
28/09/2022,ORAC,7470.1
28/09/2022,SCCS,4585.7
28/09/2022,SDCI,7868.8
28/09/2022,SLBA,2862.1
28/09/2022,TTLS,3387.3
29/09/2022,CIEI,2567.5
29/09/2022,ORAC,7563.3
29/09/2022,SCCS,4492.5
29/09/2022,SDCI,7865.4
29/09/2022,SLBA,2854.6
29/09/2022,TTLS,3309.1
30/09/2022,CIEI,2556.8
30/09/2022,ORAC,7747.7
30/09/2022,SCCS,4438.0
30/09/2022,SDCI,7893.8
30/09/2022,SLBA,2837.5
30/09/2022,TTLS,3297.0
03/10/2022,CIEI,2557.4
03/10/2022,ORAC,7861.8
03/10/2022,SCCS,4484.3
03/10/2022,SDCI,7962.0
03/10/2022,SLBA,2948.6
03/10/2022,TTLS,3337.1
04/10/2022,CIEI,2522.4
04/10/2022,ORAC,8039.9
04/10/2022,SCCS,4464.2
04/10/2022,SDCI,7936.8
04/10/2022,SLBA,2933.3
04/10/2022,TTLS,3360.5
05/10/2022,CIEI,2536.6
05/10/2022,ORAC,8083.1
05/10/2022,SCCS,4377.4
05/10/2022,SDCI,7878.1
05/10/2022,SLBA,2910.1
05/10/2022,TTLS,3382.9
06/10/2022,CIEI,2495.6
06/10/2022,ORAC,8001.0
06/10/2022,SCCS,4377.3
06/10/2022,SDCI,8000.9
06/10/2022,SLBA,2953.0
06/10/2022,TTLS,3410.5
07/10/2022,CIEI,2418.1
07/10/2022,ORAC,8022.8
07/10/2022,SCCS,4309.5
07/10/2022,SDCI,8006.1
07/10/2022,SLBA,2956.2
07/10/2022,TTLS,3335.9
10/10/2022,CIEI,2361.7
10/10/2022,ORAC,7985.5
10/10/2022,SCCS,4310.1
10/10/2022,SDCI,7954.7
10/10/2022,SLBA,2909.0
10/10/2022,TTLS,3407.4
11/10/2022,CIEI,2362.9
11/10/2022,ORAC,7854.1
11/10/2022,SCCS,4392.2
11/10/2022,SDCI,8002.7
11/10/2022,SLBA,2958.0
11/10/2022,TTLS,3419.7
12/10/2022,CIEI,2315.0
12/10/2022,ORAC,7651.9
12/10/2022,SCCS,4332.3
12/10/2022,SDCI,7868.1
12/10/2022,SLBA,2946.2
12/10/2022,TTLS,3381.7
13/10/2022,CIEI,2353.0
13/10/2022,ORAC,7480.6
13/10/2022,SCCS,4309.2
13/10/2022,SDCI,7878.0
13/10/2022,SLBA,2895.5
13/10/2022,TTLS,3356.6
14/10/2022,CIEI,2397.9
14/10/2022,ORAC,7490.0
14/10/2022,SCCS,4338.4
14/10/2022,SDCI,7756.0
14/10/2022,SLBA,2907.9
14/10/2022,TTLS,3424.1
17/10/2022,CIEI,2433.3
17/10/2022,ORAC,7518.0
17/10/2022,SCCS,4337.4
17/10/2022,SDCI,7721.5
17/10/2022,SLBA,2926.5
17/10/2022,TTLS,3444.0
18/10/2022,CIEI,2456.5
18/10/2022,ORAC,7471.0
18/10/2022,SCCS,4347.6
18/10/2022,SDCI,7563.7
18/10/2022,SLBA,2913.9
18/10/2022,TTLS,3349.4
19/10/2022,CIEI,2497.9
19/10/2022,ORAC,7651.8
19/10/2022,SCCS,4303.5
19/10/2022,SDCI,7504.1
19/10/2022,SLBA,2940.6
19/10/2022,TTLS,3483.7
20/10/2022,CIEI,2507.0
20/10/2022,ORAC,7683.9
20/10/2022,SCCS,4286.3
20/10/2022,SDCI,7587.8
20/10/2022,SLBA,2972.2
20/10/2022,TTLS,3399.6
21/10/2022,CIEI,2539.1
21/10/2022,ORAC,7765.8
21/10/2022,SCCS,4162.9
21/10/2022,SDCI,7576.1
21/10/2022,SLBA,2938.3
21/10/2022,TTLS,3512.3
24/10/2022,CIEI,2556.3
24/10/2022,ORAC,7927.6
24/10/2022,SCCS,4154.3
24/10/2022,SDCI,7472.0
24/10/2022,SLBA,2859.9
24/10/2022,TTLS,3574.2
25/10/2022,CIEI,2585.7
25/10/2022,ORAC,7834.2
25/10/2022,SCCS,4219.3
25/10/2022,SDCI,7629.7
25/10/2022,SLBA,2771.2
25/10/2022,TTLS,3518.4
26/10/2022,CIEI,2545.1
26/10/2022,ORAC,7597.8
26/10/2022,SCCS,4162.3
26/10/2022,SDCI,7577.7
26/10/2022,SLBA,2766.8
26/10/2022,TTLS,3605.4
27/10/2022,CIEI,2519.0
27/10/2022,ORAC,7699.4
27/10/2022,SCCS,4153.3
27/10/2022,SDCI,7714.8
27/10/2022,SLBA,2811.3
27/10/2022,TTLS,3695.5
28/10/2022,CIEI,2480.1
28/10/2022,ORAC,7624.9
28/10/2022,SCCS,4189.3
28/10/2022,SDCI,7671.7
28/10/2022,SLBA,2848.1
28/10/2022,TTLS,3773.6
31/10/2022,CIEI,2510.4
31/10/2022,ORAC,7795.0
31/10/2022,SCCS,4251.7
31/10/2022,SDCI,7543.9
31/10/2022,SLBA,2899.9
31/10/2022,TTLS,3826.7
01/11/2022,CIEI,2528.8
01/11/2022,ORAC,7847.5
01/11/2022,SCCS,4312.0
01/11/2022,SDCI,7712.6
01/11/2022,SLBA,2970.1
01/11/2022,TTLS,3858.2
02/11/2022,CIEI,2497.9
02/11/2022,ORAC,7984.4
02/11/2022,SCCS,4266.0
02/11/2022,SDCI,7678.1
02/11/2022,SLBA,2971.0
02/11/2022,TTLS,3882.5
03/11/2022,CIEI,2459.8
03/11/2022,ORAC,8092.6
03/11/2022,SCCS,4244.7
03/11/2022,SDCI,7751.5
03/11/2022,SLBA,3012.0
03/11/2022,TTLS,3854.8
04/11/2022,CIEI,2437.5
04/11/2022,ORAC,7834.0
04/11/2022,SCCS,4335.5
04/11/2022,SDCI,7865.1
04/11/2022,SLBA,2952.3
04/11/2022,TTLS,3883.0
07/11/2022,CIEI,2468.9
07/11/2022,ORAC,7934.6
07/11/2022,SCCS,4311.3
07/11/2022,SDCI,7748.1
07/11/2022,SLBA,2979.0
07/11/2022,TTLS,3981.5
08/11/2022,CIEI,2463.8
08/11/2022,ORAC,7859.8
08/11/2022,SCCS,4326.6
08/11/2022,SDCI,7759.4
08/11/2022,SLBA,2994.5
08/11/2022,TTLS,3983.7
09/11/2022,CIEI,2454.0
09/11/2022,ORAC,7775.2
09/11/2022,SCCS,4282.5
09/11/2022,SDCI,7711.6
09/11/2022,SLBA,2991.0
09/11/2022,TTLS,4133.9
10/11/2022,CIEI,2427.6
10/11/2022,ORAC,7731.5
10/11/2022,SCCS,4248.6
10/11/2022,SDCI,7771.4
10/11/2022,SLBA,2974.1
10/11/2022,TTLS,4028.9
11/11/2022,CIEI,2422.4
11/11/2022,ORAC,7836.8
11/11/2022,SCCS,4095.8
11/11/2022,SDCI,7774.9
11/11/2022,SLBA,2931.1
11/11/2022,TTLS,4041.1
14/11/2022,CIEI,2480.1
14/11/2022,ORAC,7958.2
14/11/2022,SCCS,4068.9
14/11/2022,SDCI,7663.9
14/11/2022,SLBA,2936.7
14/11/2022,TTLS,3943.5
15/11/2022,CIEI,2453.5
15/11/2022,ORAC,8097.6
15/11/2022,SCCS,3960.6
15/11/2022,SDCI,7673.9
15/11/2022,SLBA,2985.7
15/11/2022,TTLS,3829.0
16/11/2022,CIEI,2439.6
16/11/2022,ORAC,7893.4
16/11/2022,SCCS,3912.0
16/11/2022,SDCI,7747.6
16/11/2022,SLBA,2971.7
16/11/2022,TTLS,3855.9
17/11/2022,CIEI,2501.4
17/11/2022,ORAC,7829.3
17/11/2022,SCCS,3865.6
17/11/2022,SDCI,7725.5
17/11/2022,SLBA,2992.5
17/11/2022,TTLS,3842.9
18/11/2022,CIEI,2527.9
18/11/2022,ORAC,7542.2
18/11/2022,SCCS,3929.3
18/11/2022,SDCI,7781.5
18/11/2022,SLBA,2966.9
18/11/2022,TTLS,3814.1
21/11/2022,CIEI,2483.5
21/11/2022,ORAC,7540.0
21/11/2022,SCCS,3966.0
21/11/2022,SDCI,7737.5
21/11/2022,SLBA,2976.9
21/11/2022,TTLS,3751.1
22/11/2022,CIEI,2523.6
22/11/2022,ORAC,7622.5
22/11/2022,SCCS,3985.6
22/11/2022,SDCI,7737.7
22/11/2022,SLBA,2938.2
22/11/2022,TTLS,3744.5
23/11/2022,CIEI,2474.7
23/11/2022,ORAC,7539.5
23/11/2022,SCCS,3960.6
23/11/2022,SDCI,7774.3
23/11/2022,SLBA,2952.8
23/11/2022,TTLS,3645.0
24/11/2022,CIEI,2494.8
24/11/2022,ORAC,7579.1
24/11/2022,SCCS,3893.9
24/11/2022,SDCI,7792.2
24/11/2022,SLBA,2944.7
24/11/2022,TTLS,3641.3
25/11/2022,CIEI,2398.8
25/11/2022,ORAC,7617.3
25/11/2022,SCCS,3916.7
25/11/2022,SDCI,7913.5
25/11/2022,SLBA,2957.0
25/11/2022,TTLS,3615.8
28/11/2022,CIEI,2361.9
28/11/2022,ORAC,7750.2
28/11/2022,SCCS,3877.4
28/11/2022,SDCI,8006.7
28/11/2022,SLBA,2933.9
28/11/2022,TTLS,3543.7
29/11/2022,CIEI,2393.9
29/11/2022,ORAC,7658.7
29/11/2022,SCCS,3872.1
29/11/2022,SDCI,8091.1
29/11/2022,SLBA,2889.3
29/11/2022,TTLS,3578.6
30/11/2022,CIEI,2371.6
30/11/2022,ORAC,7567.4
30/11/2022,SCCS,3916.6
30/11/2022,SDCI,8164.9
30/11/2022,SLBA,2877.2
30/11/2022,TTLS,3468.1
01/12/2022,CIEI,2344.8
01/12/2022,ORAC,7485.1
01/12/2022,SCCS,3907.7
01/12/2022,SDCI,8184.9
01/12/2022,SLBA,2916.2
01/12/2022,TTLS,3503.4
02/12/2022,CIEI,2346.0
02/12/2022,ORAC,7705.0
02/12/2022,SCCS,3906.4
02/12/2022,SDCI,8078.1
02/12/2022,SLBA,2976.2
02/12/2022,TTLS,3528.8
05/12/2022,CIEI,2345.3
05/12/2022,ORAC,7849.7
05/12/2022,SCCS,3859.3
05/12/2022,SDCI,8184.1
05/12/2022,SLBA,2963.9
05/12/2022,TTLS,3570.9
06/12/2022,CIEI,2328.0
06/12/2022,ORAC,7844.7
06/12/2022,SCCS,3908.5
06/12/2022,SDCI,8356.7
06/12/2022,SLBA,2994.9
06/12/2022,TTLS,3588.2
07/12/2022,CIEI,2303.5
07/12/2022,ORAC,7883.5
07/12/2022,SCCS,3933.8
07/12/2022,SDCI,8384.0
07/12/2022,SLBA,3024.7
07/12/2022,TTLS,3648.2
08/12/2022,CIEI,2365.3
08/12/2022,ORAC,7908.4
08/12/2022,SCCS,3967.8
08/12/2022,SDCI,8364.4
08/12/2022,SLBA,3040.4
08/12/2022,TTLS,3640.2
09/12/2022,CIEI,2417.9
09/12/2022,ORAC,7944.7
09/12/2022,SCCS,4046.2
09/12/2022,SDCI,8366.1
09/12/2022,SLBA,2979.3
09/12/2022,TTLS,3578.5
12/12/2022,CIEI,2429.2
12/12/2022,ORAC,7928.8
12/12/2022,SCCS,3966.3
12/12/2022,SDCI,8490.2
12/12/2022,SLBA,2992.1
12/12/2022,TTLS,3611.7
13/12/2022,CIEI,2386.2
13/12/2022,ORAC,7897.0
13/12/2022,SCCS,3967.5
13/12/2022,SDCI,8524.1
13/12/2022,SLBA,2954.6
13/12/2022,TTLS,3569.6
14/12/2022,CIEI,2366.4
14/12/2022,ORAC,7748.8
14/12/2022,SCCS,3998.6
14/12/2022,SDCI,8431.1
14/12/2022,SLBA,3000.0
14/12/2022,TTLS,3555.3
15/12/2022,CIEI,2355.3
15/12/2022,ORAC,7679.5
15/12/2022,SCCS,4014.8
15/12/2022,SDCI,8419.4
15/12/2022,SLBA,3031.0
15/12/2022,TTLS,3571.8
16/12/2022,CIEI,2371.9
16/12/2022,ORAC,7892.6
16/12/2022,SCCS,4029.8
16/12/2022,SDCI,8348.9
16/12/2022,SLBA,3055.6
16/12/2022,TTLS,3521.2
19/12/2022,CIEI,2428.5
19/12/2022,ORAC,7970.9
19/12/2022,SCCS,4052.7
19/12/2022,SDCI,8334.5
19/12/2022,SLBA,2955.1
19/12/2022,TTLS,3592.0
20/12/2022,CIEI,2408.7
20/12/2022,ORAC,7989.8
20/12/2022,SCCS,3977.2
20/12/2022,SDCI,8252.2
20/12/2022,SLBA,2979.2
20/12/2022,TTLS,3502.0
21/12/2022,CIEI,2413.3
21/12/2022,ORAC,7973.0
21/12/2022,SCCS,3973.4
21/12/2022,SDCI,8172.7
21/12/2022,SLBA,3006.5
21/12/2022,TTLS,3587.5
22/12/2022,CIEI,2396.9
22/12/2022,ORAC,7991.7
22/12/2022,SCCS,4029.7
22/12/2022,SDCI,8320.3
22/12/2022,SLBA,2956.8
22/12/2022,TTLS,3594.4
23/12/2022,CIEI,2401.2
23/12/2022,ORAC,8047.5
23/12/2022,SCCS,4027.0
23/12/2022,SDCI,8428.1
23/12/2022,SLBA,2994.4
23/12/2022,TTLS,3712.6
26/12/2022,CIEI,2375.5
26/12/2022,ORAC,7975.1
26/12/2022,SCCS,4017.4
26/12/2022,SDCI,8274.2
26/12/2022,SLBA,2997.5
26/12/2022,TTLS,3795.6
27/12/2022,CIEI,2388.3
27/12/2022,ORAC,8010.8
27/12/2022,SCCS,4058.7
27/12/2022,SDCI,8184.2
27/12/2022,SLBA,2990.6
27/12/2022,TTLS,3851.1
28/12/2022,CIEI,2429.4
28/12/2022,ORAC,8052.3
28/12/2022,SCCS,3972.3
28/12/2022,SDCI,8146.5
28/12/2022,SLBA,2963.1
28/12/2022,TTLS,3880.8
29/12/2022,CIEI,2414.1
29/12/2022,ORAC,7966.6
29/12/2022,SCCS,3991.4
29/12/2022,SDCI,8114.5
29/12/2022,SLBA,2924.1
29/12/2022,TTLS,3898.6
30/12/2022,CIEI,2401.4
30/12/2022,ORAC,7876.7
30/12/2022,SCCS,4065.2
30/12/2022,SDCI,7988.0
30/12/2022,SLBA,2907.9
30/12/2022,TTLS,3812.2
02/01/2023,CIEI,2404.9
02/01/2023,ORAC,7761.3
02/01/2023,SCCS,4052.5
02/01/2023,SDCI,8076.4
02/01/2023,SLBA,3024.8
02/01/2023,TTLS,3783.5
03/01/2023,CIEI,2356.4
03/01/2023,ORAC,7639.6
03/01/2023,SCCS,4011.9
03/01/2023,SDCI,7928.7
03/01/2023,SLBA,3033.0
03/01/2023,TTLS,3729.2
04/01/2023,CIEI,2420.1
04/01/2023,ORAC,7758.6
04/01/2023,SCCS,4037.5
04/01/2023,SDCI,7998.5
04/01/2023,SLBA,3041.4
04/01/2023,TTLS,3690.8
05/01/2023,CIEI,2370.4
05/01/2023,ORAC,7476.0
05/01/2023,SCCS,4015.2
05/01/2023,SDCI,8069.0
05/01/2023,SLBA,3016.0
05/01/2023,TTLS,3691.4
06/01/2023,CIEI,2356.9
06/01/2023,ORAC,7454.1
06/01/2023,SCCS,3975.2
06/01/2023,SDCI,8039.4
06/01/2023,SLBA,2992.1
06/01/2023,TTLS,3648.0
09/01/2023,CIEI,2324.7
09/01/2023,ORAC,7391.1
09/01/2023,SCCS,3983.2
09/01/2023,SDCI,7982.8
09/01/2023,SLBA,2970.8
09/01/2023,TTLS,3666.2
10/01/2023,CIEI,2376.6
10/01/2023,ORAC,7327.7
10/01/2023,SCCS,3902.7
10/01/2023,SDCI,7993.5
10/01/2023,SLBA,2936.8
10/01/2023,TTLS,3658.5
11/01/2023,CIEI,2358.4
11/01/2023,ORAC,7348.9
11/01/2023,SCCS,3934.5
11/01/2023,SDCI,8012.6
11/01/2023,SLBA,2970.5
11/01/2023,TTLS,3636.9
12/01/2023,CIEI,2339.7
12/01/2023,ORAC,7491.4
12/01/2023,SCCS,3877.2
12/01/2023,SDCI,7820.5
12/01/2023,SLBA,2960.3
12/01/2023,TTLS,3671.5
13/01/2023,CIEI,2405.7
13/01/2023,ORAC,7510.6
13/01/2023,SCCS,3851.2
13/01/2023,SDCI,7710.6
13/01/2023,SLBA,2993.8
13/01/2023,TTLS,3711.2
16/01/2023,CIEI,2400.6
16/01/2023,ORAC,7503.7
16/01/2023,SCCS,3885.1
16/01/2023,SDCI,7763.6
16/01/2023,SLBA,2949.1
16/01/2023,TTLS,3631.3
17/01/2023,CIEI,2371.7
17/01/2023,ORAC,7440.2
17/01/2023,SCCS,3883.6
17/01/2023,SDCI,7758.6
17/01/2023,SLBA,2985.0
17/01/2023,TTLS,3619.9
18/01/2023,CIEI,2370.7
18/01/2023,ORAC,7434.8
18/01/2023,SCCS,3895.8
18/01/2023,SDCI,7725.9
18/01/2023,SLBA,2984.1
18/01/2023,TTLS,3818.5
19/01/2023,CIEI,2376.9
19/01/2023,ORAC,7553.3
19/01/2023,SCCS,3961.1
19/01/2023,SDCI,7640.8
19/01/2023,SLBA,3010.3
19/01/2023,TTLS,3828.9
